OS_Berufs4Steller_RGS
Datum;RGSCode;RGSName;Berufs4Steller;Berufs4StellerBez;Bestand;
2025-03-31;328;Scheibbs;B2042;B2042 - Fräser/innen;2;
2025-03-31;328;Scheibbs;B2088;B2088 - Sonstige Berufe der maschinellen Metallbearbeitung;1;
2025-03-31;328;Scheibbs;B2101;B2101 - Bauspengler;5;
2025-03-31;328;Scheibbs;B2108;B2108 - Sonstige Spengler/innen;1;
2025-03-31;328;Scheibbs;B2121;B2121 - Rohrinstallateur(e)innen, -monteur(e)innen;11;
2025-03-31;328;Scheibbs;B2161;B2161 - Schweißer/innen, Schneidbrenner/innen;10;
2025-03-31;328;Scheibbs;B2201;B2201 - Kraftfahrzeugmechaniker/innen;7;
2025-03-31;328;Scheibbs;B2209;B2209 - Grobmechanikerhelfer/innen;1;
2025-03-31;328;Scheibbs;B2241;B2241 - Augenoptiker/innen;1;
2025-03-31;328;Scheibbs;B2399;B2399 - Metallhilfsarbeiter/innen, -helfer/innen;2;
2025-03-31;328;Scheibbs;B2421;B2421 - Elektroinstallateur(e)innen, -monteur(e)innen;18;
2025-03-31;328;Scheibbs;B2425;B2425 - Fernmeldemonteur(e)innen;1;
2025-03-31;328;Scheibbs;B2501;B2501 - Sägewerker/innen;2;
2025-03-31;328;Scheibbs;B2502;B2502 - Holzmaschinenarbeiter/innen;5;
2025-03-31;328;Scheibbs;B2511;B2511 - Bautischler/innen;2;
2025-03-31;328;Scheibbs;B2513;B2513 - Bau- und Möbeltischler/innen;4;
2025-03-31;328;Scheibbs;B2519;B2519 - Tischlerhelfer/innen;1;
2025-03-31;328;Scheibbs;B3001;B3001 - Wäscheschneider/innen, -näher/innen;1;
2025-03-31;328;Scheibbs;B3548;B3548 - Sonstige Gummiarbeiter/innen;1;
2025-03-31;328;Scheibbs;B3661;B3661 - Fleischer/innen;1;
2025-03-31;328;Scheibbs;B3801;B3801 - Maschinist(en)innen, Wärter/innen an Kraftmaschinen;5;
2025-03-31;328;Scheibbs;B3835;B3835 - Erdbewegungs-, Baumaschinenführer/innen;1;
2025-03-31;328;Scheibbs;B3851;B3851 - Bediener/innen anderer Güterbewegungsgeräte;31;
2025-03-31;328;Scheibbs;B3901;B3901 - Warensortierer, -nachseher, -adjustierer, -verpacker (m./w.);25;
2025-03-31;328;Scheibbs;B3951;B3951 - Magazin-, Lagerarbeiter, Verlader, Warenzusteller, (m./w.);8;
2025-03-31;328;Scheibbs;B3999;B3999 - Hilfsarbeiter/innen (Helfer), soweit nicht anderw. eing.;3;
2025-03-31;328;Scheibbs;B4005;B4005 - Händler/innen und Verk. von Textil- und Bekleidungswaren;1;
2025-03-31;328;Scheibbs;B4007;B4007 - Händler/innen u.Verkäufer/innen v. Lebens- und Genußmitteln;5;
2025-03-31;328;Scheibbs;B4013;B4013 - Händler/innen, Verk. v. Fahrz., Bestandteilen u. Zubehör;4;
2025-03-31;328;Scheibbs;B4018;B4018 - Sonstige Händler/innen u. Verkäufer/innen;11;
2025-03-31;328;Scheibbs;B4071;B4071 - Einkäufer/innen;2;
2025-03-31;328;Scheibbs;B4101;B4101 - Handelsvertreter/innen;6;
2025-03-31;328;Scheibbs;B4141;B4141 - Werbefachleute (m./w.);2;
2025-03-31;328;Scheibbs;B4161;B4161 - Versicherungsvermittler/innen, -vertreter/innen;5;
2025-03-31;328;Scheibbs;B4188;B4188 - Sonst. Vermittler/innen, Vermieter/innen und verw. Berufe;1;
2025-03-31;328;Scheibbs;B4281;B4281 - Fuhrwerksunternehmer/innen, Kraftfahrer/innen;11;
2025-03-31;328;Scheibbs;B4605;B4605 - Reise-, Fremdenverkehrsfachleute (m./w.);1;
2025-03-31;328;Scheibbs;B4801;B4801 - Boten, Amts-, Büro- und Geschäftsdiener/innen;2;
2025-03-31;328;Scheibbs;B5121;B5121 - Kellner/innen;14;
2025-03-31;328;Scheibbs;B5131;B5131 - Büffet-, Schankkräfte (m./w.), Küchenansager/innen;4;
2025-03-31;328;Scheibbs;B5141;B5141 - Stubenmädchen/-burschen;3;
2025-03-31;328;Scheibbs;B5201;B5201 - Gaststättenköch(e)innen;9;
2025-03-31;328;Scheibbs;B5251;B5251 - Kochgehilf(en)innen;4;
2025-03-31;328;Scheibbs;B5255;B5255 - Geschirreiniger/innen, Eßzeugputzer/innen;1;
2025-03-31;328;Scheibbs;B5301;B5301 - Haushälter/innen und verwandte Berufe;1;
2025-03-31;328;Scheibbs;B5351;B5351 - Hauswart(e)innen;1;
2025-03-31;328;Scheibbs;B5436;B5436 - Reinigungskräfte (m./w.);15;
2025-03-31;328;Scheibbs;B5608;B5608 - Sonstige Reinigungsberufe;1;
2025-03-31;328;Scheibbs;B5701;B5701 - Friseur(e)innen, Maskenbildner/innen;2;
2025-03-31;328;Scheibbs;B5711;B5711 - Kosmetiker/innen, Hand-, Fußpfleger/innen;1;
2025-03-31;328;Scheibbs;B5941;B5941 - Fremden-, Bergführer/innen;1;
2025-03-31;328;Scheibbs;B6125;B6125 - Techniker/innen mit höherer Ausbildung (Ing.) für Bauwesen;1;
2025-03-31;328;Scheibbs;B6128;B6128 - Sonstige Techniker/innen für Bauwesen;2;
2025-03-31;328;Scheibbs;B6205;B6205 - Techniker/innen mit höherer Ausbildung (Ing.) f. Maschinenbau;1;
2025-03-31;328;Scheibbs;B6208;B6208 - Sonstige Techniker/innen für Maschinenbau;4;
2025-03-31;328;Scheibbs;B6248;B6248 - Sonstige Techniker/innen für Starkstromtechnik;1;
2025-03-31;328;Scheibbs;B6278;B6278 - Sonst. Techniker/innen f. Schwachstrom- u. Nachrichtentechnik;1;
2025-03-31;328;Scheibbs;B6458;B6458 - Sonstige Techniker/innen für Wirtschaftswesen;1;
2025-03-31;328;Scheibbs;B6471;B6471 - Diplomingenieur(e)innen für Datenverarbeitung;1;
2025-03-31;328;Scheibbs;B6478;B6478 - Sonstige Techniker/innen für Datenverarbeitung;1;
2025-03-31;328;Scheibbs;B6826;B6826 - Technische Zeichner/innen;1;
2025-03-31;328;Scheibbs;B7568;B7568 - Sonstige Wirtschaftsberater/innen;1;
2025-03-31;328;Scheibbs;B7601;B7601 - Tätige Betriebsinh., Direkt., Geschäftsl. u. verw. Berufe (m/w;6;
2025-03-31;328;Scheibbs;B7701;B7701 - Buchhalter/innen;3;
2025-03-31;328;Scheibbs;B7712;B7712 - Laden-, Eintrittskartenkassier(e)innen;1;
2025-03-31;328;Scheibbs;B7801;B7801 - Industrie-, Gewerbekaufleute (m./w.), Kontorist(en)innen;12;
2025-03-31;328;Scheibbs;B7811;B7811 - Bank-, Sparkassen-, Privatversicherungsfachleute (m./w.);2;
2025-03-31;328;Scheibbs;B7821;B7821 - Korrespondent(en)innen, Bürosekretär(e)innen;1;
2025-03-31;328;Scheibbs;B7841;B7841 - Büroberufe, Verwaltungshilfsberufe;3;
2025-03-31;328;Scheibbs;B7871;B7871 - Magazin-, Lagerfachleute (m./w.), Expedient(en)innen;2;
2025-03-31;328;Scheibbs;B8001;B8001 - Ärzt(e)innen;2;
2025-03-31;328;Scheibbs;B8061;B8061 - Dipl. Krankenpfleger, -schwestern;14;
2025-03-31;328;Scheibbs;B8076;B8076 - Masseur(e)innen;1;
2025-03-31;328;Scheibbs;B8078;B8078 - Sonstige medizinisch-technische Fachkräfte (m./w.);3;
2025-03-31;328;Scheibbs;B8081;B8081 - Nicht diplomierte Krankenpfleger/innen und verwandte Berufe;19;
2025-03-31;328;Scheibbs;B8101;B8101 - Fürsorger/innen, Sozialarbeiter/innen;14;
2025-03-31;328;Scheibbs;B8301;B8301 - Hochschullehrer/innen;1;
2025-03-31;328;Scheibbs;B8371;B8371 - Erzieher/innen;1;
2025-03-31;328;Scheibbs;B8421;B8421 - Sozial-, Wirtschaftswissensch., wissensch. Statistiker/innen;1;
2025-03-31;328;Scheibbs;B8801;B8801 - Turn-, Sportberufe;1;
2025-03-31;329;Schwechat;B0241;B0241 - Landarbeiter/innen;1;
2025-03-31;329;Schwechat;B0261;B0261 - Gärtnergehilf(en)innen;2;
2025-03-31;329;Schwechat;B0271;B0271 - Naturblumenbinder/innen;1;
2025-03-31;329;Schwechat;B1601;B1601 - Maurer/innen;2;
2025-03-31;329;Schwechat;B1641;B1641 - Betonbauer/innen;2;
2025-03-31;329;Schwechat;B1661;B1661 - Gerüster/innen;1;
2025-03-31;329;Schwechat;B1673;B1673 - Pflasterer/innen;1;
2025-03-31;329;Schwechat;B1675;B1675 - Gleisbauer/innen;2;
2025-03-31;329;Schwechat;B1678;B1678 - Sonstige Tiefbauer/innen;2;
2025-03-31;329;Schwechat;B1711;B1711 - Isolierer/innen;1;
2025-03-31;329;Schwechat;B1728;B1728 - Sonstige Bodenleger/innen;4;
2025-03-31;329;Schwechat;B1761;B1761 - Maler/innen, Anstreicher/innen;4;
2025-03-31;329;Schwechat;B1767;B1767 - Lackierer/innen;5;
2025-03-31;329;Schwechat;B1771;B1771 - Glaser/innen;3;
2025-03-31;329;Schwechat;B1799;B1799 - Bauhilfsarbeiter/innen, -helfer/innen, Erdarbeiter/innen;2;
2025-03-31;329;Schwechat;B1951;B1951 - Bau-, Blech-, Konstruktionsschlosser/innen;8;
2025-03-31;329;Schwechat;B1954;B1954 - Maschinenschlosser/innen;10;
2025-03-31;329;Schwechat;B1955;B1955 - Landmaschinenbauer/innen;2;
2025-03-31;329;Schwechat;B1958;B1958 - Sonstige Schlosser/innen;11;
2025-03-31;329;Schwechat;B1959;B1959 - Schlosserhelfer/innen;3;
2025-03-31;329;Schwechat;B1971;B1971 - Werkzeug-, Schnitt- und Stanzenmacher/innen;1;
2025-03-31;329;Schwechat;B2001;B2001 - Automaten-, Maschineneinrichter/innen, -einsteller/innen;3;
2025-03-31;329;Schwechat;B2021;B2021 - Dreher/innen;1;
2025-03-31;329;Schwechat;B2088;B2088 - Sonstige Berufe der maschinellen Metallbearbeitung;1;
2025-03-31;329;Schwechat;B2101;B2101 - Bauspengler;3;
2025-03-31;329;Schwechat;B2105;B2105 - Karosserie-, Kühlerspengler/innen;2;
2025-03-31;329;Schwechat;B2121;B2121 - Rohrinstallateur(e)innen, -monteur(e)innen;11;
2025-03-31;329;Schwechat;B2129;B2129 - Rohrinstallateur(monteur)helfer/innen;2;
2025-03-31;329;Schwechat;B2161;B2161 - Schweißer/innen, Schneidbrenner/innen;2;
2025-03-31;329;Schwechat;B2201;B2201 - Kraftfahrzeugmechaniker/innen;21;
2025-03-31;329;Schwechat;B2208;B2208 - Sonstige Grobmechaniker/innen;20;
2025-03-31;329;Schwechat;B2209;B2209 - Grobmechanikerhelfer/innen;3;
2025-03-31;329;Schwechat;B2241;B2241 - Augenoptiker/innen;1;
2025-03-31;329;Schwechat;B2368;B2368 - Sonstige Metalloberflächenveredler/innen;1;
2025-03-31;329;Schwechat;B2399;B2399 - Metallhilfsarbeiter/innen, -helfer/innen;1;
2025-03-31;329;Schwechat;B2405;B2405 - Elektromechaniker/innen;5;
2025-03-31;329;Schwechat;B2421;B2421 - Elektroinstallateur(e)innen, -monteur(e)innen;20;
2025-03-31;329;Schwechat;B2429;B2429 - Elektroinstallateur-, Fernmeldemonteurhelfer/innen;3;
2025-03-31;329;Schwechat;B2513;B2513 - Bau- und Möbeltischler/innen;2;
2025-03-31;329;Schwechat;B2515;B2515 - Möbeltischler/innen;3;
2025-03-31;329;Schwechat;B2519;B2519 - Tischlerhelfer/innen;1;
2025-03-31;329;Schwechat;B2888;B2888 - Spinnerei-, Webereiarbeiter/innen o. n. B.;1;
2025-03-31;329;Schwechat;B3014;B3014 - Herren- und Damenschneider/innen;1;
2025-03-31;329;Schwechat;B3171;B3171 - Tapezierer/innen, Polster(er)innen;1;
2025-03-31;329;Schwechat;B3311;B3311 - Papier-, Pappenmacher/innen;1;
2025-03-31;329;Schwechat;B3341;B3341 - Buchbinder/innen, Buchbinderhelfer/innen;1;
2025-03-31;329;Schwechat;B3501;B3501 - Chemiearbeiter/innen;2;
2025-03-31;329;Schwechat;B3548;B3548 - Sonstige Gummiarbeiter/innen;1;
2025-03-31;329;Schwechat;B3571;B3571 - Kunststoffverarbeiter/innen;3;
2025-03-31;329;Schwechat;B3631;B3631 - Bäcker/innen;2;
2025-03-31;329;Schwechat;B3641;B3641 - Zuckerbäcker/innen;1;
2025-03-31;329;Schwechat;B3801;B3801 - Maschinist(en)innen, Wärter/innen an Kraftmaschinen;1;
2025-03-31;329;Schwechat;B3831;B3831 - Kranführer/innen, Aufzugsmaschinist(en)innen;1;
2025-03-31;329;Schwechat;B3835;B3835 - Erdbewegungs-, Baumaschinenführer/innen;3;
2025-03-31;329;Schwechat;B3851;B3851 - Bediener/innen anderer Güterbewegungsgeräte;14;
2025-03-31;329;Schwechat;B3901;B3901 - Warensortierer, -nachseher, -adjustierer, -verpacker (m./w.);8;
2025-03-31;329;Schwechat;B3951;B3951 - Magazin-, Lagerarbeiter, Verlader, Warenzusteller, (m./w.);42;
2025-03-31;329;Schwechat;B3999;B3999 - Hilfsarbeiter/innen (Helfer), soweit nicht anderw. eing.;2;
2025-03-31;329;Schwechat;B4003;B4003 - Händler/innen, Verk. v. Eisen-,MW.,Masch.,Haush.,Küchenger.;1;
2025-03-31;329;Schwechat;B4007;B4007 - Händler/innen u.Verkäufer/innen v. Lebens- und Genußmitteln;16;
2025-03-31;329;Schwechat;B4013;B4013 - Händler/innen, Verk. v. Fahrz., Bestandteilen u. Zubehör;1;
2025-03-31;329;Schwechat;B4015;B4015 - Tabakverschleißer/innen, -verkäufer/innen;1;
2025-03-31;329;Schwechat;B4016;B4016 - Warenhausverkäufer/innen;3;
2025-03-31;329;Schwechat;B4018;B4018 - Sonstige Händler/innen u. Verkäufer/innen;15;
2025-03-31;329;Schwechat;B4071;B4071 - Einkäufer/innen;1;
2025-03-31;329;Schwechat;B4101;B4101 - Handelsvertreter/innen;2;
2025-03-31;329;Schwechat;B4141;B4141 - Werbefachleute (m./w.);3;
2025-03-31;329;Schwechat;B4161;B4161 - Versicherungsvermittler/innen, -vertreter/innen;1;
2025-03-31;329;Schwechat;B4201;B4201 - Aufsichtsorgane (m./w.) des Landverkehrs;1;
2025-03-31;329;Schwechat;B4221;B4221 - Lokomotivführer/innen, -heizer/innen;2;
2025-03-31;329;Schwechat;B4281;B4281 - Fuhrwerksunternehmer/innen, Kraftfahrer/innen;34;
2025-03-31;329;Schwechat;B4405;B4405 - Flugsicherungs-, andere Luftverkehrsberufe;3;
2025-03-31;329;Schwechat;B4501;B4501 - Telegrafist(en)innen, Telefonist(en)innen;2;
2025-03-31;329;Schwechat;B4601;B4601 - Speditionsfachleute (m./w.);14;
2025-03-31;329;Schwechat;B4605;B4605 - Reise-, Fremdenverkehrsfachleute (m./w.);1;
2025-03-31;329;Schwechat;B4701;B4701 - Transportarbeiter/innen;1;
2025-03-31;329;Schwechat;B5121;B5121 - Kellner/innen;4;
2025-03-31;329;Schwechat;B5131;B5131 - Büffet-, Schankkräfte (m./w.), Küchenansager/innen;10;
2025-03-31;329;Schwechat;B5201;B5201 - Gaststättenköch(e)innen;12;
2025-03-31;329;Schwechat;B5251;B5251 - Kochgehilf(en)innen;12;
2025-03-31;329;Schwechat;B5255;B5255 - Geschirreiniger/innen, Eßzeugputzer/innen;1;
2025-03-31;329;Schwechat;B5303;B5303 - Hausgehilf(en)innen;1;
2025-03-31;329;Schwechat;B5351;B5351 - Hauswart(e)innen;1;
2025-03-31;329;Schwechat;B5431;B5431 - Gebäudereiniger/innen, Fensterputzer/innen;5;
2025-03-31;329;Schwechat;B5436;B5436 - Reinigungskräfte (m./w.);12;
2025-03-31;329;Schwechat;B5608;B5608 - Sonstige Reinigungsberufe;3;
2025-03-31;329;Schwechat;B5701;B5701 - Friseur(e)innen, Maskenbildner/innen;3;
2025-03-31;329;Schwechat;B5711;B5711 - Kosmetiker/innen, Hand-, Fußpfleger/innen;2;
2025-03-31;329;Schwechat;B5751;B5751 - Friseur-, Kosmetikhilfskräfte (m./w.) und verwandte Berufe;2;
2025-03-31;329;Schwechat;B5901;B5901 - Portier(e)innen, Wächter/innen;1;
2025-03-31;329;Schwechat;B5921;B5921 - Buchmacher/innen, Croupiers (m./w.) und verwandte Berufe;1;
2025-03-31;329;Schwechat;B6125;B6125 - Techniker/innen mit höherer Ausbildung (Ing.) für Bauwesen;3;
2025-03-31;329;Schwechat;B6128;B6128 - Sonstige Techniker/innen für Bauwesen;7;
2025-03-31;329;Schwechat;B6201;B6201 - Diplomingenieur(e)innen für Maschinenbau;1;
2025-03-31;329;Schwechat;B6208;B6208 - Sonstige Techniker/innen für Maschinenbau;6;
2025-03-31;329;Schwechat;B6248;B6248 - Sonstige Techniker/innen für Starkstromtechnik;4;
2025-03-31;329;Schwechat;B6308;B6308 - Sonstige Techniker/innen für technische Chemie;1;
2025-03-31;329;Schwechat;B6451;B6451 - Diplomingenieur(e)innen für Wirtschaftswesen;3;
2025-03-31;329;Schwechat;B6455;B6455 - Techn. m. höh. Ausbildung (Ing.) f. Wirtschaftswesen (m./w.);1;
2025-03-31;329;Schwechat;B6458;B6458 - Sonstige Techniker/innen für Wirtschaftswesen;2;
2025-03-31;329;Schwechat;B6475;B6475 - Techn. m. höh. Ausbild. (Ing.) f. Datenverarbeitung (m./w.);2;
2025-03-31;329;Schwechat;B6478;B6478 - Sonstige Techniker/innen für Datenverarbeitung;5;
2025-03-31;329;Schwechat;B6495;B6495 - Techn. mit höh. Ausb. sow. nicht anderw. eingeordnet (m./w.);1;
2025-03-31;329;Schwechat;B6498;B6498 - Sonstige Techniker/innen soweit nicht anderw. eingeordnet;10;
2025-03-31;329;Schwechat;B6826;B6826 - Technische Zeichner/innen;1;
2025-03-31;329;Schwechat;B7301;B7301 - Öffentliche Sicherheitsorgane (m./w.);25;
2025-03-31;329;Schwechat;B7568;B7568 - Sonstige Wirtschaftsberater/innen;1;
2025-03-31;329;Schwechat;B7601;B7601 - Tätige Betriebsinh., Direkt., Geschäftsl. u. verw. Berufe (m/w;26;
2025-03-31;329;Schwechat;B7701;B7701 - Buchhalter/innen;2;
2025-03-31;329;Schwechat;B7712;B7712 - Laden-, Eintrittskartenkassier(e)innen;8;
2025-03-31;329;Schwechat;B7781;B7781 - Kalkulant(en)innen;4;
2025-03-31;329;Schwechat;B7785;B7785 - Lohn-, Gehaltsverrechner/innen;3;
2025-03-31;329;Schwechat;B7801;B7801 - Industrie-, Gewerbekaufleute (m./w.), Kontorist(en)innen;22;
2025-03-31;329;Schwechat;B7811;B7811 - Bank-, Sparkassen-, Privatversicherungsfachleute (m./w.);4;
2025-03-31;329;Schwechat;B7821;B7821 - Korrespondent(en)innen, Bürosekretär(e)innen;3;
2025-03-31;329;Schwechat;B7841;B7841 - Büroberufe, Verwaltungshilfsberufe;3;
2025-03-31;329;Schwechat;B7871;B7871 - Magazin-, Lagerfachleute (m./w.), Expedient(en)innen;17;
2025-03-31;329;Schwechat;B8061;B8061 - Dipl. Krankenpfleger, -schwestern;5;
2025-03-31;329;Schwechat;B8076;B8076 - Masseur(e)innen;1;
